1475286672.189569,7
1475286672.292923,4
1475286672.396502,5
1475286672.500670,7
1475286672.604536,4
1475286672.713045,3
1475286672.816661,5
1475286672.921622,5
1475286673.025344,6
1475286673.129484,6
1475286673.234175,5
1475286673.339398,4
1475286673.444890,9
1475286673.549099,4
1475286673.653297,4
1475286673.757953,6
1475286673.863587,4
1475286673.967811,7
1475286674.073551,3
1475286674.177764,5
1475286674.282971,5
1475286674.386805,4
1475286674.492917,3
1475286674.597583,7
1475286674.701824,7
1475286674.808027,5
1475286674.912382,5
1475286675.016563,4
1475286675.121134,6
1475286675.225160,7
1475286675.329351,6
1475286675.435089,6
1475286675.539398,5
1475286675.643825,6
1475286675.747384,4
1475286675.850619,4
1475286675.955374,6
1475286676.060508,2
1475286676.163742,5
1475286676.267253,5
1475286676.370705,6
1475286676.474222,6
1475286676.578281,4
1475286676.682460,6
1475286676.785888,3
1475286676.889362,7
1475286676.992815,5
1475286677.096337,4
1475286677.200102,5
1475286677.305499,8
1475286677.409043,3
1475286677.513795,7
1475286677.618155,5
1475286677.723439,10
1475286677.827557,7
1475286677.932248,6
1475286678.037032,4
1475286678.140510,5
1475286678.243904,5
1475286678.347595,6
1475286678.451188,3
1475286678.554967,7
1475286678.658438,3
1475286678.762125,6
1475286678.866324,2
1475286678.969927,6
1475286679.073644,6
1475286679.181828,6
1475286679.287185,4
1475286679.390599,0
1475286679.493999,5
1475286679.597915,5
1475286679.701335,5
1475286679.805404,4
1475286679.909308,4
1475286680.014846,6
1475286680.119134,4
1475286680.223442,4
1475286680.327925,9
1475286680.431808,4
1475286680.536052,6
1475286680.640455,4
1475286680.745649,4
1475286680.850414,5
1475286680.954611,6
1475286681.061079,8
1475286681.167695,5
1475286681.272585,6
1475286681.378484,6
1475286681.482622,4
1475286681.586373,7
1475286681.690147,7
1475286681.793342,3
1475286681.896890,8
1475286682.001484,4
1475286682.104979,6
1475286682.208537,4
1475286682.312439,6
1475286682.416883,6
1475286682.521626,2
1475286682.626376,7
1475286682.730983,4
1475286682.834388,5
1475286682.937974,5
1475286683.041929,7
1475286683.145678,4
1475286683.250056,5
1475286683.353996,4
1475286683.457990,2
1475286683.562705,5
1475286683.666305,7
1475286683.769975,5
1475286683.874223,6
1475286683.978837,6
1475286684.082596,7
1475286684.186561,5
1475286684.290860,5
1475286684.396814,8
1475286684.501994,3
1475286684.606075,4
1475286684.710679,3
1475286684.815853,6
1475286684.919995,9
1475286685.024046,5
1475286685.128265,4
1475286685.232111,5
1475286685.335726,5
1475286685.439724,4
1475286685.543779,5
1475286685.647171,5
1475286685.750649,6
1475286685.854249,5
1475286685.958618,2
1475286686.062906,6
1475286686.166364,5
1475286686.271103,3
1475286686.375912,8
1475286686.479749,2
1475286686.584076,9
1475286686.687937,7
1475286686.791571,5
1475286686.896409,4
1475286687.000212,5
1475286687.104017,5
1475286687.208362,6
1475286687.312098,5
1475286687.421736,5
1475286687.525657,5
1475286687.630458,8
1475286687.736143,4
1475286687.840107,6
1475286687.944296,6
1475286688.048547,6
1475286688.152423,5
1475286688.256463,5
1475286688.360942,8
1475286688.464783,10
1475286688.569941,6
1475286688.674469,5
1475286688.778621,7
1475286688.882278,4
1475286688.986181,4
1475286689.090072,6
1475286689.194842,4
1475286689.298489,5
1475286689.402514,6
1475286689.505961,4
1475286689.610525,4
1475286689.714418,4
1475286689.818088,5
1475286689.921505,5
1475286690.025200,6
1475286690.128365,5
1475286690.231765,4
1475286690.335237,6
1475286690.438895,4
1475286690.542278,4
1475286690.645575,6
1475286690.749002,2
1475286690.853951,4
1475286690.957861,5
1475286691.066599,5
1475286691.171630,4
1475286691.276510,7
1475286691.380293,8
1475286691.484259,5
1475286691.588644,5
1475286691.693033,8
1475286691.796808,3
1475286691.901200,1
1475286692.005000,5
1475286692.108974,6
1475286692.213627,5
1475286692.317470,4
1475286692.421404,6
1475286692.527554,3
1475286692.631247,6
1475286692.735152,7
1475286692.839391,2
1475286692.943268,4
1475286693.048162,3
1475286693.153149,4
1475286693.257607,4
1475286693.361432,6
1475286693.466168,7
1475286693.570521,2
1475286693.675294,6
1475286693.781427,5
1475286693.884773,3
1475286693.988279,6
1475286694.092385,5
1475286694.195751,5
1475286694.298993,4
1475286694.403227,3
1475286694.507734,6
1475286694.612588,5
1475286694.717070,14
1475286694.821033,8
1475286694.925045,6
1475286695.029903,8
1475286695.135609,18
1475286695.239902,4
1475286695.344123,6
1475286695.448105,5
1475286695.552019,5
1475286695.656985,8
1475286695.760309,4
1475286695.863907,4
1475286695.967762,5
1475286696.073470,5
1475286696.176868,7
1475286696.280703,2
1475286696.384040,4
1475286696.487870,2
1475286696.591425,7
1475286696.695371,8
1475286696.798782,6
1475286696.902294,5
1475286697.005929,6
1475286697.109923,7
1475286697.213332,6
1475286697.316828,5
1475286697.420433,9
1475286697.525200,3
1475286697.628471,6
1475286697.731858,3
1475286697.835536,2
1475286697.939465,6
1475286698.044212,5
1475286698.148474,6
1475286698.252268,5
1475286698.356370,5
1475286698.460680,7
1475286698.565072,5
1475286698.669292,4
1475286698.773412,6
1475286698.876983,5
1475286698.980686,5
1475286699.084395,5
1475286699.188574,6
1475286699.292339,5
1475286699.395732,5
1475286699.499355,3
1475286699.603236,4
1475286699.707414,8
1475286699.810971,5
1475286699.914414,6
1475286700.018589,6
1475286700.122497,5
1475286700.226150,9
1475286700.330072,8
1475286700.433475,5
1475286700.537006,32
1475286700.642010,3
1475286700.745477,5
1475286700.849578,5
1475286700.954120,6
1475286701.058995,3
1475286701.165865,8
1475286701.270124,6
1475286701.373627,5
1475286701.477842,7
1475286701.581390,5
1475286701.684671,6
1475286701.788039,8
1475286701.891963,6
1475286701.995404,6
1475286702.098980,3
1475286702.203212,4
1475286702.307562,4
1475286702.412947,5
1475286702.517275,6
1475286702.621005,7
1475286702.724888,2
1475286702.829133,4
1475286702.933150,7
1475286703.037038,5
1475286703.140766,6
1475286703.244977,6
1475286703.349157,4
1475286703.453184,2
1475286703.557204,5
1475286703.661034,4
1475286703.765498,4
1475286703.870098,5
1475286703.974515,8
1475286704.078732,8
1475286704.183796,6
1475286704.287993,6
1475286704.392146,5
1475286704.497406,4
1475286704.602306,5
1475286704.706706,6
1475286704.811777,5
1475286704.916012,5
1475286705.021462,4
1475286705.127243,7
1475286705.231573,8
1475286705.337208,5
1475286705.441725,6
1475286705.548485,6
1475286705.654219,5
1475286705.760192,3
1475286705.864287,4
1475286705.968248,4
1475286706.073333,7
1475286706.177960,5
1475286706.281367,5
1475286706.385724,6
1475286706.489895,6
1475286706.593581,8
1475286706.697495,6
1475286706.801662,4
1475286706.905920,12
1475286707.010071,6
1475286707.114793,5
1475286707.218778,6
1475286707.323551,3
1475286707.428302,3
1475286707.535218,3
1475286707.638819,7
1475286707.742350,6
1475286707.845864,6
1475286707.949465,3
1475286708.053720,7
1475286708.158099,3
1475286708.261471,5
1475286708.367459,8
1475286708.473575,5
1475286708.578208,7
1475286708.683780,6
1475286708.788645,6
1475286708.892829,3
1475286708.996519,6
1475286709.100777,6
1475286709.205522,8
1475286709.309869,4
1475286709.415063,7
1475286709.519347,3
1475286709.624034,5
1475286709.728929,4
1475286709.834119,6
1475286709.938590,8
1475286710.043105,7
1475286710.148209,7
1475286710.252878,4
1475286710.356758,5
1475286710.460713,4
1475286710.564672,4
1475286710.669304,6
1475286710.773336,5
1475286710.877255,9
1475286710.981500,4
1475286711.085675,5
1475286711.191565,3
1475286711.296179,5
1475286711.400727,3
1475286711.504760,6
1475286711.609989,5
1475286711.714224,6
1475286711.818588,3
1475286711.922847,5
1475286712.027586,4
1475286712.133783,6
1475286712.237743,6
1475286712.341756,5
1475286712.446262,5
1475286712.552574,8
1475286712.657063,4
1475286712.761235,7
1475286712.865108,6
1475286712.969424,5
1475286713.074480,9
1475286713.178181,5
1475286713.281671,4
1475286713.386252,8
1475286713.489468,4
1475286713.592744,6
1475286713.696462,8
1475286713.799696,7
1475286713.902957,6
1475286714.006370,4
1475286714.110247,5
1475286714.214194,6
1475286714.322008,5
1475286714.426017,5
1475286714.530418,5
1475286714.634894,5
1475286714.739325,6
1475286714.842573,4
1475286714.947318,7
1475286715.051787,9
1475286715.156014,4
1475286715.260673,8
1475286715.366427,6
1475286715.473057,5
1475286715.577496,7
1475286715.681357,5
1475286715.785867,7
1475286715.890175,11
1475286715.993665,7
1475286716.097848,4
1475286716.202966,6
1475286716.306282,2
1475286716.409725,6
1475286716.514366,5
1475286716.617664,5
1475286716.721075,6
1475286716.824779,3
1475286716.929291,5
1475286717.032920,5
1475286717.136572,5
1475286717.240274,6
1475286717.343617,4
1475286717.448027,7
1475286717.551953,4
1475286717.656487,5
1475286717.760941,8
1475286717.865758,5
1475286717.969451,10
1475286718.073616,5
1475286718.177624,4
1475286718.282394,6
1475286718.386396,6
1475286718.490475,6
1475286718.594226,3
1475286718.698834,2
1475286718.802581,5
1475286718.906987,6
1475286719.010673,8
1475286719.115538,4
1475286719.219482,7
1475286719.323828,6
1475286719.427512,5
1475286719.531028,5
1475286719.634903,4
1475286719.738758,5
1475286719.842447,3
1475286719.947619,6
1475286720.051423,6
1475286720.155608,6
1475286720.259452,7
1475286720.363727,4
1475286720.467346,5
1475286720.571125,4
1475286720.674841,7
1475286720.778004,5
1475286720.881259,4
1475286720.984917,6
1475286721.088473,6
1475286721.192954,4
1475286721.296333,6
1475286721.400562,7
1475286721.505161,5
1475286721.608482,8
1475286721.713757,6
1475286721.817316,5
1475286721.920628,3
1475286722.025101,2
1475286722.130039,5
1475286722.233253,0
1475286722.337830,5
1475286722.443512,4
1475286722.547339,9
1475286722.650693,5
1475286722.753918,4
1475286722.857407,7
1475286722.962043,7
1475286723.066146,6
1475286723.169319,3
1475286723.272882,5
1475286723.376330,5
1475286723.479707,7
1475286723.582951,5
1475286723.687605,6
1475286723.790972,3
1475286723.894364,5
1475286723.998190,3
1475286724.101391,0
1475286724.204649,0
1475286724.307705,0
1475286724.410742,0
1475286724.514556,0
1475286724.618057,0
1475286724.721141,0
1475286724.824361,1
1475286724.927910,0
1475286725.032183,0
1475286725.136401,0
1475286725.240114,0
1475286725.343570,0
1475286725.446762,0
1475286725.549793,0
1475286725.652859,0
1475286725.756422,0
1475286725.859642,0
1475286725.963243,0
1475286726.066408,0
1475286726.171035,0
1475286726.274358,0
1475286726.377996,0
1475286726.481131,0
1475286726.585644,0
1475286726.688857,0
1475286726.791939,0
1475286726.895047,0
1475286726.998532,0
1475286727.103052,0
1475286727.209703,0
